author,comment,voteCount,replyCount,channel,country
@guntherkohl4821,"Danke, für den ausgewogenen Bericht, Frau Eigendorf...
""Es kann der Bravste nicht in Frieden leben, wenn..."" - sagt ein deutsches Sprichwort zu Recht! 
Da gibt es wohl auf beiden Seiten leider Anhänger des Bösen! 
DAS muss man durchaus auch erkennen wollen! Schlimm...

Ich gehe davon aus, dass den meisten Bewohnern des Gaza-Streifens 
die letztlich von der Hamas bewirkte derzeitige Situation zuwider ist 
und man diese Unheil bringenden Burschen sofort abwählen würde - 
wenn man die Möglichkeit dazu hätte! 
Aber die Möglichkeit zu Wahlen wird dort derzeit - oder auch nach der ""Aktion"" - wohl kaum ""freiwillig"" seitens der Hamas geboten werden...
WAS Israel für die Zukunft für diesen Landstrich entscheiden wird - wer weiß DAS heute schon...

Gott möge die Soldaten und das Volk Israel schützen - UND die friedlichen Palästinenser auch -
und möge Gott immer mehr von den ärgerlichen Muslimen und ärgerlichen Juden ebenfalls 
zur Einsicht verhelfen, dass 
- einerseits NIEMAND Gottes Augapfel = Israel ungestraft antasten darf -
aber 
- dass auch die Palästinenser ein Recht auf körperliche Unversehrtheit haben -
denn die Attacken militanter Siedler auf unschuldige friedliche Palästinenser 
schüren - wen wundert das - nur den Hass schon der Kinder  auf die Siedler - die - so man nach Völkerrecht bewertet - 
zu Unrecht ihre Häuser im ""Westjordanland"" gebaut haben und DORT NUN besser friedlich und ""gutnachbarlich"" auf gesunder Distanz bleiben sollten!

Es ist so traurig, was sich Menschen antun können, wenn sie falschen Ideologien nachfolgen - 
dass dann  bei Manchen sogar jegliche ""Menschlichkeit"" verloren geht...... Beiderseits!!!
Weltlich lässt sich das alles nicht erklären - 
Ich denke, wer in die Bibel schaut, erfährt auch DAZU mehr...

Ich denke, Man = der Staat, kann nicht alles Leben ""beschützen""...
Es gibt leider immer wieder die schwachen Menschen, die aufgestachelt werden können, 
einerseits Andere zu dämonisieren  - aber die auch
andererseits selbst nicht viel besser sind!
 
Dieser Gefahr unterliegen manche Palästinenser - aber auch manche Israelis.

Ich fürchte, vor Jesu Wiederkunft ist da wohl nichts Positives in Sachen ""Verständigung"" für zumindest die Hardliner zu erreichen... 
Schade.
Denn ich habe bei meinen Besuche in Israel nette Israelis und nette Palästinenser kennen gelernt.
Die würde ich gerne ""aus beiden Lagern"" als meine Freunde bezeichnen können -
weil wir uns menschlich gut verstanden...

Ob wir den EINZIGEN Gott nun ""SO"" - oder so anbeten - das wird IHM ziemlich egal sein - Hauptsache, DASS wir SEINE Liebe zu uns annehmen - und ungefiltert weiter geben! DENN -
so lange wir IHN, diesen EINZIGEN GOTT wirklich über Alles - und den Nächsten wie uns selbst lieben, sind wir auf dem RICHTIGEN WEG! 
DAS will Gott von Muslimen, Juden, Christen, Atheisten und ALLEN ANDEREN!!!
WAS sollte daran zu schwer sein?
Sobald wir mit Worten oder Taten jemanden verletzen, verletzen wir Gott, der IN uns selbst lebt!
WAS ist daran nicht zu verstehen?

Und Zefania 2 erklärt uns, was prophezeit - was dort einmal geschehen wird - ob das JETZT folgt - ist eine andere Frage...:
 Zefanja 2
Elberfelder Bibel
Ruf zur Umkehr an Juda
1 Rafft euch zusammen, rafft euch auf[1], du Nation, die   n i c h t   ⟨nach Gott⟩ verlangt,
2 bevor der Ratschluss sich verwirklicht[2] – wie Spreu geht der Tag vorüber[3] –, 
bevor die Zornesglut des HERRN über euch kommt, bevor der Zornestag des HERRN über euch kommt!

3   S u c h t   d e n   H E R R N ,   a l l e   i h r   D e m ü t i g e n   [4]   d e s   L a n d e s ,  
die ihr sein Recht getan habt, sucht Gerechtigkeit,   s u c h t   D e m u t !  
Vielleicht werdet ihr geborgen am Zornestag des HERRN.

Unheilsworte über Philistäa, Moab und Ninive

4   D e n n   G a z a   w i r d   v e r l a s s e n    und Aschkelon zum Ödland werden. 
Aschdod wird man    a m   ⟨ h e l l e n ⟩   M i t t a g   v e r t r e i b e n ,    und Ekron wird entwurzelt werden.

5   W e h e   d e n   B e w o h n e r n   d e s   L a n d s t r i c h s   a m   M e e r , 
der Nation der Kreter[5 = Philister = heute  Palästinenser]! 
Das Wort des HERRN über euch ⟨lautet⟩: 
K a n a a n ,   L a n d   d e r   P h i l i s t e r [6],  i c h   w e r d e   d i c h   v e r n i c h t e n , ⟨sodass⟩ 
k e i n   B e w o h n e r   m e h r  ⟨bleibt).
https://www.bibleserver.com/MENG.EU.ELB.GNB.HFA.LUT.Ne%C3%9C.NG%C3%9C.NLB.SLT.ZB/Zefanja2%2C2
Möge Gott wirklich helfen....

DAS ist interessant - dies Prophezeiung stammt angeblich etwa aus der Zeit zwischen 612 und 622 vor Christus.
Und JETZT erfüllt sich das möglicherweise...
Wir werden sehen...
Gott zum Gruß",0,0,ZDFheuteNachrichten,Germany
@megalexander1980,"37:25 wenn die italienische Regierungschefin morgen sich entschiedet Europa anzugreifen (vorausgesetzt wir hätten die militärische Kapazitäten und Stärke) und unter ihrer Besatzung zu bringen nur weil Italien das nachkommen der Römer ist und Rom damals ganz Europa besetzt hat, wie würden die Europäer darauf reagieren??? Würde mich interessieren.",2,2,ZDFheuteNachrichten,Germany
@nicky4745,Nur wer beide Seiten anhören will ist interissiert die Wahrheit rauszufinden. Merkt man nicht was Waffen anrichten und dann heißt es immer weiter Waffen. Reichen die Toten immer noch nicht ? Wir müssen über die Probleme Reden und eine Lösung finden ! Also redet und findet Lösungen auch in der Ukraine . Das Töten muß aufhören ihr habt doch alle Gehirn zum Denken.  Wer hat die Hamas gegründet und wer hat denen Waffen besorgt ?,3,0,ZDFheuteNachrichten,Germany
@hakjack6330,Hier wurde 100mal gesagt Hamas hat angefangen.Hamas hat leid über das Land gebracht.ZDF versucht die auslöschung der palistinänser so zu recht fertigen.NEIN das Problem ist schon länger mit der Besatzung der Israelishat es angefangen!!!!,2,0,ZDFheuteNachrichten,Germany
@hamudixy8044,Holocausts hurensöhne !!!! Raus aus Palästina das Land gehört euch nicht ihr Vergewaltiger,3,2,ZDFheuteNachrichten,Germany
@markzakharov5853,"ISRAEL ist ein terroristischer Staat!
Ihre Sponsoren sind auch Terroristen!

Freies Palästina ",4,0,ZDFheuteNachrichten,Germany
@gegendielugen2750,Die Hamas bettelt jetzt schon um Frieden,1,0,ZDFheuteNachrichten,Germany
@nouribb9078,"Israel ist Schrott und mass muderer fertig braucht man ihre seite nicht anzuschauen, deutschland ist genau so blöd gestern ukraine und heute israel. Ihr blöde bastards.",1,2,ZDFheuteNachrichten,Germany
@hartmutlau9356,"Fakten gegen Propaganda:

Warum konnten Israels Verbrechen vor der ganzen Welt geschehen, ohne dass Sanktionen durchgesetzt, oder Kriege gegen das Land geführt wurden? Die Weltmacht Amerika förderte sogar Israels Verbrechen. Wie kann es sein, dass das kleine Israel, das kleine Völkchen der Juden, fast die ganze Welt zum Paten seiner Verbrechen machen konnte? UN-Resolutionen gegen Israel werden entweder zynisch ignoriert, oder Amerika verhindert durch Veto eine Verurteilung. Stand 2013! ""78 UN-Resolutionen gegen Israel, aber nur eine Resolution gegen Palästinenser. Die meisten Resolutionen gegen Israel beinhalteten seine rechtswidrigen Angriffe auf seine Nachbarn; seine Verletzungen der Menschenrechte der Palästinenser, darunter Abschiebungen, Zerstörung von Häusern und andere Kollektivstrafen; seine Beschlagnahme von palästinensischem Land; die Errichtung illegaler Siedlungen; und seine Weigerung, sich an die UN-Charta und die Vierte Genfer Konvention von 1949 - zum Schutz von Zivilpersonen in Kriegszeiten zu halten.""

Jeder Mensch und jedes Volk hat das Naturrecht der Notwehr.",1,0,ZDFheuteNachrichten,Germany
@gegendielugen2750,Alles dank der Feiglinge der Hamas,3,0,ZDFheuteNachrichten,Germany
@gegendielugen2750,Hamas sind Feiglinge,2,0,ZDFheuteNachrichten,Germany
@ezimmez2956,Israil ist ne terorgruppe Kindermorder ,1,1,ZDFheuteNachrichten,Germany
@leyla7817,"Ich kann mir das Video nicht anschauen, weil ich schon den Titel unpassend finde.
Israelis werden Traumata zugestanden, Palästinenser*innen jedoch ""nur"" Leid.

Warum nicht ""Zwischen Israels Leid und den Traumata in Gaza von der Nakba bis heute""? 

Sprache ist Macht. 
Deutsche Medien wissen das und setzen diese, zur Meinungsmache ein.",2,0,ZDFheuteNachrichten,Germany
@VIKING1011,"Israel sollte nun endlich gestoppt werden. Nachdem Israel keine Tunnelsysteme unter dem Krankenhaus vorweisen kann und sie arabische Wochentagskalender falsch interpretieren. Wird es ziemlich dünn mit dem Verständnis, was sie dort tun.",1,0,ZDFheuteNachrichten,Germany
@schniependonk,"Ich finde es interessant wie immer wieder betont wird das ""Die Hamas diesen Terror über die Menschen gebracht haben"". Kann man sich beim Verbreiten von Israelpropaganda bitte etwas mehr Mühe geben? Ich fühle mich intellektuell beleidigt. Wie wäre es mal, den Konflikt in Grautönen zu malen?",0,1,ZDFheuteNachrichten,Germany
@trunx306,"Das böse gegen das gute? 
Schämt euch das ihr so ein „Bild“ malt. 

Das ist nicht mein Deutschland. Wir sind nicht alle Israelis. 

Menschenwürde für alle!!! 

5000 „böse“ Kinder ja? 
Macht es das legitim? 

Diese kleinen menschlichen Tiere zu schlachten?! 

Rechtfertigt der Tod von Terroristen den Tod dieser ganzen Menschen? 

Ist das so ja? 

Schämt euch…. 
Ihr habt rein garnichts verstanden seit 45…. 

Menschliche Tiere sind es weil ihr ihnen keine andere Wahl lasst. 

Stoppt den Krieg….",0,0,ZDFheuteNachrichten,Germany
@marcelruttener126,"Ohne Worte,  ohne Worte... Was kann man da sagen... Und allen, welche das noch feiern, spreche ich das Menschsein ab.",4,0,ZDFheuteNachrichten,Germany
@user-jz7jp4jl8w,"Du könntest mithelfen die 
1400 ermordeten unschuldigen Leichen zu begraben wenn dich das 
INTELLEKTUELL nicht überfordert.",1,0,ZDFheuteNachrichten,Germany
@user-jz7jp4jl8w,Hamas Terroristen Sympathisant,0,0,ZDFheuteNachrichten,Germany
@nouribb9078," @user-jz7jp4jl8w  Nato ist einfach arschkrieger von USA and Israel, und deutschland ünterstützt alles was USA sagt, die haben nichtmal eine Meinung. Hunde, Wir wissen wer genau der opfer ist und ist nicht israel, die Größe terroristen sind USA Israel und Nato.",0,0,ZDFheuteNachrichten,Germany
@user-jz7jp4jl8w,Wie meinst du das?,0,0,ZDFheuteNachrichten,Germany
@H.K.18,"Die Juden waren schon tausend Jahre vor den Moslems in Palästina! Die Hamas sind Terroristen, statt mit Soldaten zu kämpfen nehmen sie feige Kinder, Frauen,  alte Männer als Geiseln!",1,0,ZDFheuteNachrichten,Germany
@user-jz7jp4jl8w,Du mußt rauß du hamas Sympathisant,0,0,ZDFheuteNachrichten,Germany
@megalexander1980," @user-jz7jp4jl8w  weich die Frage nicht aus. Antworte ehrlich. Das hat nichts mit Kultur zutun, verdammt nochmal. Palästinensische Bürger sind zum Teil kultivierter als Israeli.
Antworte, was würdest du tun wenn Italiener alle europäischen Länder angreifen und die deutsche, französische und die nördlichen Völker versuchen aus ihrem Land zu vertreiben? Würde es dir passen???",1,0,ZDFheuteNachrichten,Germany
@user-jz7jp4jl8w,Das brauch sie nicht weil unsere kutur ist römisch,0,0,ZDFheuteNachrichten,Germany
@megalexander1980," @user-jz7jp4jl8w  du blödes Kind aus einer Zionistische Familie, das Strategiepapier der IDF ist eine Lüge sowie du. 
Es währe nicht das erste mal dass Israel der Welt anlügt um seine Ziele zu verfolgen und sich stur durchzusetzen. Die Uno hat schon darüber oft gewarnt aber Israel hat den großen Bruder USA dahinter deshalb moppt es jeden im nahen Osten.",1,0,ZDFheuteNachrichten,Germany
@user-jz7jp4jl8w,Schau dir das strategipapier der IDF an dan brauchst nicht so einen blödsinn reden .,0,0,ZDFheuteNachrichten,Germany
@borisha1907,"Verhältnismäßig ausgewogener Bericht, danke dafür!  ☮️",2,1,ZDFheuteNachrichten,Germany
@maghribifisuissra,Wie wäre es ein Dokumentarfilm in Gaza zu drehen ??,2,1,ZDFheuteNachrichten,Germany
@sustainableberlin3226,"Ich habe das Gefühl, dieser Konflikt stellt die gesamte Menschheit auf die Probe.",1,0,ZDFheuteNachrichten,Germany
@KhaledJemai-xb9wx,"Also wenn ich die Israelische Politiker kritisieren würde ich softer als antisemitisch und Terrorist bezeichnet.
Deswegen habe ich angst m Meinung zu sagen 
Demokratie oder so",2,0,ZDFheuteNachrichten,Germany
@xeniasprotector1887,Der Koran ist und bleibt ein Buch der Gewalt! Schämt euch diese Muslime auf deutschen Straßen marschieren zu lassen!,0,1,ZDFheuteNachrichten,Germany
@jedeslebenistnurgeliehen4430,"Als Babys sprechen wir die gleiche Sprache, bis zur Pubertät wachsen wir alle fast gleich auf, ab der Pubertät fängt unser aller Hirn zu spinnen an und viele pubertieren bis zum Tod weiter, bedeutet wir haben alle den gleichen Körper, geschaffen um gemeinsam mit der gleichen Luft zu überleben, aber unser Hirn hindert uns daran über die Grenzen die wir geschaffen haben, hinwegzusehen. Wir lieben andere Länder und Sitten, aber die Dauerpubertät sieht nur die Farbe der Haut, die verschiedenen Religionen und zack entstehen daraus, Rechts-Terroristen, Hamas-Terroristen, Hisbollah, iS usw usw. Wir wollen alle immer nur der bessere, der reichere, der gierige sein. Das sind so meine Gedanken seit dem Ukraine und Israel Krieg. Wir machen es nicht mehr lang, das spüre ich, sprich Atomkrieg.
Jeder einzelne Hasser verkürzt die Zündschnur von Tag zu Tag, von Woche zu Woche usw. Irgendwann buumm",1,0,ZDFheuteNachrichten,Germany
@vitinho1458,Die Angriefe der Siedler sollten auch als Terror Akt eingestufft werden,2,0,ZDFheuteNachrichten,Germany
@ursulaahammer7043,"Vielen Dank für diesen zwar erschütternden doch objektiven Bericht, der wirklich versucht beiden Seiten gerecht zu werden!",0,0,ZDFheuteNachrichten,Germany
@walterbohm3058,"Es ist so einfach, Respekt zu haben  vor dem Leben eines Menschen, egal welche Religion, Lebensanschauung, , Basis ist der Probleme ist die Verachtung der Männer gegenüber der Frauen, weltweit, da ist einer der Hauptursachen zu finden",2,1,ZDFheuteNachrichten,Germany
@marcelotto2506,Die Verbrechen der hamas sind mit nix zu rechtfertigen aber genau solche Menschen wachsen in Flüchtlingslagern die es seid fast 60 jahren dank israels Siedlungspolitik gibt,1,0,ZDFheuteNachrichten,Germany
@free1325,"32:30 erschreckende Bilder mit Kindern, ich denke nicht dass die Kinder von alleine da drauf kommen",1,1,ZDFheuteNachrichten,Germany
@Turandecoco,Und im shifa krankenhaus hamastunnel gefunden?,2,0,ZDFheuteNachrichten,Germany
@sasdoku4291,"Leid der Palästinenser in Gaza verursacht durch Palästinenser aus Gaza, so wird da eine ehrliche Überschrift draus!",1,0,ZDFheuteNachrichten,Germany
@bastibrown9653,"Nach zwei Minuten habe ich genug gesehen, es wird hier wider Sklaven Arbeit für die Juden gemacht, ich möchte nur eine  Frage beantwortet haben, wie fühlt man sich als Sklave der Juden?",1,0,ZDFheuteNachrichten,Germany
@melishendek6472,"Ok, wir sehen Staatsmänner in Israel, denen das Leben völlig egal ist- sowohl das des eigenen Volkes als auch der anderer. Hamas bleibt ebengleich unmenschlich. Jahr 2023",1,0,ZDFheuteNachrichten,Germany
@h.b.5019,"Diese islamistischen Dreckschweine (Hamas)! Islam heißt ""Unterwerfung""....was braucht es mehr als diese Tatsache?!",0,0,ZDFheuteNachrichten,Germany
@nedauli1088,Israelis sind die wahren Terroristen.,3,0,ZDFheuteNachrichten,Germany
@megalexander1980,"9:25 diese Frau Katrin Eigendorf ist ungemein blöd, das sollte ihr jemand sagen. Diesen Krieg wollte Israel und nicht die Hamas, noch die Palästinensische Bürger. Israel tötet Palästinensische Menschen seit 60 Jahren und ihr Journalisten, Sklaven des Zionisten wiederholt immer nur was Hamas getan hat. Wenn ein Volk unterdrückt wird, kommt irgendwann der Tag an dem sich das Volk gegen seinen Peiniger rächt. Befreit Palästina vom Nazistaat Israel anstatt seit 60 Jahren dumme Argumentation auf dem Tisch zu bringen.",4,0,ZDFheuteNachrichten,Germany
@bergstrahl9738, Bei Kämpfen im nördlichen Gazastreifen sind nach Angaben des israelischen Militärs zwei weitere Soldaten getötet worden. Seit Beginn des Krieges gegen die militant-islamistische Hamas in dem palästinensischen Gebiet seien damit 44 israelische Soldaten ums Leben gekommen.,0,0,ZDFheuteNachrichten,Germany
@user-ei2or3gj3n,Das ist ihr Alltag seit Jahrzehnten,0,0,ZDFheuteNachrichten,Germany
@walbaum1813,Seit der Feminismus die Frauen in der Hand hat ist es viel schwieriger mit dem weiblichen Geschlecht gut zurecht zu kommen!,0,0,ZDFheuteNachrichten,Germany
@Hudaifa101,"aufhören diese länder zu kolonialisieren und zu vertreiben, dann haben wir solche menschen nicht auf „unsere“ Straßen",1,0,ZDFheuteNachrichten,Germany
@OliverSeiler-jm4tj,Damit die Terroristen noch mehr Geiseln nehmen?,0,0,ZDFheuteNachrichten,Germany
@Gon1512calo,Finde ich leider nicht....,0,0,ZDFheuteNachrichten,Germany
@Takumi-Lexus,Deutschland steht zum dritten Mal in der Geschichte an der falsche Seite. Free Palestina ❤️,1,3,ZDFheuteNachrichten,Germany
@drawingnoob6000,Das nennt man Koleteralschäden. 200 Menschen sterben. Und? Die USA hat genau dies gefordert. Hört auf mit dieser scheiss Berichtserstattung.,0,0,ZDFheuteNachrichten,Germany
@stevenbraun2090,"Das ist kein Kampf gut gegen böse, es gibt hier einfach kein Gut, nur zutiefst böse Menschen auf beiden Seiten",2,0,ZDFheuteNachrichten,Germany
@Almir_Srebrenica,Scheiss auf Israel  die sind ganz einfach mörder wie die Nazis nichts neues,1,0,ZDFheuteNachrichten,Germany
@kenanalay4623,#freepalestine schade das du Bundesregierung erneut ein Teil eines #genozids beteiligt ist ,0,1,ZDFheuteNachrichten,Germany
@hertscheggabriel,PROPAGANDA,0,0,ZDFheuteNachrichten,Germany
@kitzkalle1,macht GAZA platt!!!!!,0,0,ZDFheuteNachrichten,Germany
@funiyamann,"Wie kann man nur so ekelhaft sein als Wertewesten und es jahrzehntelang hinnehmen, dass Israel seinen illegalen Siedlungsbau betreiben kann?
Mit krassen Sanktionen wäre das Thema schon längst erledigt.
Zwei Staaten, Palästina ohne Militär und fertig.
Alles von der UN bewacht wie bei Nordzypern.
Aber das wollten ja die tollen Amerikaner nicht und die dummen Deutschen machen munter mit.",0,0,ZDFheuteNachrichten,Germany
@funiyamann,"
Er so: 
Es ist ein Kampf das Böse gegen das Gute und zählt sich peinlicherweise zu den Guten.

Israel hat so eine ekelhafte gestörte Wahrnehmung.
Wirklich unglaublich.",0,0,ZDFheuteNachrichten,Germany
@kathrinblechschmidt4035,"""... He told the Israeli newspaper Haaretz that as desperation began to set in, “the commanders in the field made difficult decisions – including shelling houses on their occupants in order to eliminate Hamas fighters along with the hostages.”  A separate report published in Haaretz noted that the Israeli military was “compelled to request an aerial strike” against its own facility inside the Erez Crossing to Gaza in order to repulse Hamas fighters who had seized control. That base was filled with Israeli Civil Administration officers and soldiers at the time.  These reports indicate that orders came down from the military’s high command to attack homes and other areas inside Israel, even at the cost of many Israeli lives.  An Israeli woman named Yasmin Porat confirmed in an interview with Israel Radio that the military “undoubtedly” killed numerous Israeli noncombatants during gun battles with Hamas militants on October 7. “They eliminated everyone, including the hostages,” she stated, referring to Israeli special forces.  As David Sheen and Ali Abunimah reported in Electronic Intifada, Porat described “very, very heavy crossfire” and Israeli tank shelling, which led to many casualties among Israelis.  While being held by the Hamas gunmen, Porat recalled, “They did not abuse us. We were treated very humanely… No one treated us violently.”  She added, “The objective was to kidnap us to Gaza, not to murder us.”  According to Haaretz, the army was only able to restore control over Be’eri after admittedly “shelling” the homes of Israelis who had been taken captive. ...""


""...Tuval Escapa, a member of the security team for Kibbutz Be’eri, set up a hotline to coordinate between kibbutz residents and the Israeli army.

He told the Israeli newspaper Haaretz that as desperation began to set in, “the commanders in the field made difficult decisions – including shelling houses on their occupants in order to eliminate Hamas fighters along with the hostages.” ..."" https://middleeastobserver.org/2023/10/29/new-evidence-that-idf-shelled-israeli-citizens-on-oct-7-killing-over-a-hundred/

Was machen wir nun mit Israel, wo derzeit auch kritische Israelis verhaftet werden? Es ist aufgeflogen. Ich weiß das seit zwei Tagen. In D. lese und höre ich kaum etwas darüber. Warum?",0,0,ZDFheuteNachrichten,Germany
@TekinYesilirmak-fw1rp,Schlakhof Bravo avrupa Amerika Israel muss Land verlassen Land gehört zum plestine,0,0,ZDFheuteNachrichten,Germany
@monikahemmer9610,Das passiert in jedem Krieg. Auch damals in D,0,0,ZDFheuteNachrichten,Germany
@user-ft5lb3ne9s,"Ein Land, in das islamische Terroristen ohne Ausweis einreisen können, ist ein Land, das den Antisemitismus fördert. Pfui Deutschland. Pfui Merkel. Pfui Rest.",1,0,ZDFheuteNachrichten,Germany
@irenebender4757,Der Mensch ist die größte Bestie der Welt  ich schäme mich ! @IreneBender #alle,2,0,ZDFheuteNachrichten,Germany
@hassoadamo3077,Alle Hammas und Cihatisen abknalen.,0,0,ZDFheuteNachrichten,Germany
@ElkeOp,"Menschen gehören in ein Menschenwürdiges Leben. Diese Menschen überleben und das schwer. Solange die einen in ""Palästen"" Leben und die anderen im heißen Staub. Wird es Unruhen geben, weltweit. Und ich lebe noch in einem Schlaraffenland/Deutschland. Ein keiner hat nur gute Zeiten verdient wenn andere endloses Leid erfahren. Ja wir schauen zu...Remember Ruanda",3,0,ZDFheuteNachrichten,Germany
@geraldmuench3108,Israel hat bei Ihrer Vergeltungs-Vernichtungsaktion sich auf den Hamaslevel eingeordnet.Bitte auch darüber berichten.,0,2,ZDFheuteNachrichten,Germany
@patricksommer6244,"Keiner dieser Menschen hat das Recht irgendwann nach Europa zu kommen, oder hier einfach aufzutauchen!",0,0,ZDFheuteNachrichten,Germany
@nasyrbirkholz2621,"Echt super Reportage, die die beiden Seiten zeigt. Ganz großen Respekt und Dank für diese wirklich harte Arbeit.",7,0,ZDFheuteNachrichten,Germany
@sebastiankohle8204,"Und wir „deutsche“ stehen hinter israel? Ich Distanziere mich davon und bin völlig dagegen, was unsere Politik von sich gibt!!",2,1,ZDFheuteNachrichten,Germany
@OliverSeiler-jm4tj,Du unterstützt also lieber Terroristen?,0,0,ZDFheuteNachrichten,Germany
@bierundkippen720,Ach so? Schlachten die dort auch die Zivilbevölkerung ab - und zwar mit genau diesem Ziel?,2,0,ZDFheuteNachrichten,Germany
@OliverSeiler-jm4tj,"Dies ist eine Reaktion auf das Massaker das Terroristen angerichtet haben.
Diese Leute haben Hamas vor Jahren an die Macht gewählt.",0,0,ZDFheuteNachrichten,Germany
@OliverSeiler-jm4tj,Die Bevölkerungszahl im Gaza nimmt seit Jahren stetig zu. Eigenartiger Genozid ,0,0,ZDFheuteNachrichten,Germany
@schniependonk,"Wo Deutschland steht könnte sich stark unterscheiden von der Berichterstattung. Da Andersdenkende wie Greta Thunberg und Ai Wei Wei nicht zu Wort kommen, ist die Wahrheit schwer erkennbar.",0,0,ZDFheuteNachrichten,Germany
@Takumi-Lexus, @OliverSeiler-jm4tj ich bin eigentlich dafür dass Menschen keine Waffen mehr produzieren und danach können wir über Frieden reden ...leider entscheide ich nicht.,0,0,ZDFheuteNachrichten,Germany
@OliverSeiler-jm4tj,Hör auf Terroristen zu unterstützen ,0,0,ZDFheuteNachrichten,Germany
@stefansatis7270,Null Mitleid mit Palästina. Wer hat den Abschaum gewählt? Wer gebährt den Dreck der Erde?,1,0,ZDFheuteNachrichten,Germany
@kathrinhelms9281,Die ältere Frau zu letzt ❤️,0,0,ZDFheuteNachrichten,Germany
@thomasthomasphilp4393,Die Wettbewerb des Leidens im Nahosten,0,0,ZDFheuteNachrichten,Germany
@DenizK.,"Eine wirklich wahnsinnig gute Reportage. Das Leid der Menschen in diesem unglaublich komplizierten Konflikt ist so furchtbar mitanzusehen und grade deshalb ist es so wichtig diesen Leute eine Stimme zu geben. Dafür, vielen dank an das ZDF-Team. In Gedanken bin ich bei den Opfern und deren Hinterbliebenen. 
Liebe Frau Shamban, ich nehme ihre Hoffnung auch mit. Grüße aus Düsseldorf, Ihrer und meiner Heimatstadt.",10,0,ZDFheuteNachrichten,Germany
@kannibal2493,"gestern die juden heute palestina, habts wohl euer  vergangenheit vergessen (juden)
ah israel, eines tages wird israel für das was die getan haben sowas von bezahlen müssen.  wir kämpfen gegen hamas?? wie lächerlich seit ihr. wenn ihr gegen hamas kämpfts lass doch bodentruppe rein- sagts doch das euer militär  ausgelbildet sind. aber bomberdierts komplet rein? euch kann man nicht mehr ernst nehmen",1,0,ZDFheuteNachrichten,Germany
