author,comment,voteCount,replyCount,channel,country
@PortaldoReino,Acorda lunática. Deus não abençoa genocidas,1,0,CNN Brasil,Brasil
@cristianomariano2914,ele ajuda. E se chama Estados Unidos,0,0,CNN Brasil,Brasil
@quandovcestivernoyoutube,bu  r ra,0,0,CNN Brasil,Brasil
@PortaldoReino,Acorda mulher. Deus não ajuda genocidas,0,0,CNN Brasil,Brasil
@agnslumen,"O mundo está cheio de ""Trastes"" inclusive os que não defendem o que o CRIADOR do Universo Defende. ""Assim diz o Senhor, Rei de Israel, e seu Redentor, o Senhor dos Exércitos: Eu sou o primeiro, e eu sou o último, e fora de mim não há Deus."" - Isaías 44:6 Isso é Fanatismo religioso? Não!  Isso é realidade da Humanidade neste planeta que flutua no espaço,. Somos espíritos incarnados, por Deus, neste corpo.  Um reino espiritual. ELE escolheu eles e sempre guerreou com eles. Ou, não comemorem Páscoa, Uai!",0,0,CNN Brasil,Brasil
@PETER_MORAES_CAMARADA,"""Por engano"" após matar 7.000 crianças Palestinas ?
""Por engano"" após explodirem campos de refugiados, que já eram de conhecimento formado, pelas próprias autoridades de Israel ?
""Por engano"" após explodirem hospitais ?
Esse pais comete genocídio por pura ganancia, para conseguir os recursos naturais de GAZA !!!!",2,0,CNN Brasil,Brasil
@sabeoqueeuacho8547,"Esgotados fisica e psicologicamente 71 dias de guerra.
Todos os dias tem perdas, soldados que caem de todas as patentes.
Velorios diariamente.",0,0,CNN Brasil,Brasil
@filosofiaefe7507,Isso mesmo ...eram parater mandado esses deitarem no chão mostrarem o rosto .etc...algemados e tentar verificar a indetificação!!?? E não elimina- Los temendo ser terroristas!!???,0,0,CNN Brasil,Brasil
@quandovcestivernoyoutube,"os reféns  estavam com bandeiras brancas e falavam hebraico, a AFP mostrou esse detalhe.",1,0,CNN Brasil,Brasil
@FelipeViannaNutriUFRJ,Israhell é terrorista.,1,0,CNN Brasil,Brasil
@fergusonferrari6382,"A culpa por tudo que está acontecendo, é dos terroristas.",0,0,CNN Brasil,Brasil
@fergusonferrari6382,Bostil está cheio de defensor de terrorista.,0,0,CNN Brasil,Brasil
@waldyrbuzasgotzo3706,"A diferenta entre os judeus de  Netanyahu e os Alemaes de Adolf, é que os Alemaes sempre tiveram o seu proprio pais,os crimes são os mesmos, e vemos hoje fascisttas e grupos religios pedindo aos PAlestinos que morrama sem se defender assim como fizeram os judeus nos campos da alemanha...",0,0,CNN Brasil,Brasil
@wernerisleb8331,"A guerra infelizmente é prenhe de ocorrências indesejadas e esta, o „fogo amigo“ matando pessoas, é profundamente lamentável. Importante salientar, não tivessem os Terroristas do Hamas  atacado os Civis no Sul de Israel, matando mais de 1.200 pessoas e sequestrando 240 crianças, mulheres, idosos e jovens, nada disso estaria acontecendo e a vida  seguiria normal, tanto na Faixa de Gaza, como em Israel!!   RESUMINDO: os terroristas do HAMAS E SUAS LIDERANÇAS, trouxeram morte e destruição para ambos os povos, que certamente prefeririam viver em PAZ!!!!",0,0,CNN Brasil,Brasil
@emersonVeronez74,"Oremos todos por Israel , quê Deus proteja o povo judeu.",0,6,CNN Brasil,Brasil
@macromicros,"Bom , um exercito que joga bomba em uma cidade aos montes não estão mesmo nem ligando para refem algum.",0,0,CNN Brasil,Brasil
@madar-zadi64agra62,Tais atitudes tiram td crédito do exército de israeli,1,0,CNN Brasil,Brasil
@madar-zadi64agra62,"Fora Benjamim
Fora insano ladrão quer roubar gás e petróleo dos palestinos avaliados em centenas de bilhões de dólares !",0,0,CNN Brasil,Brasil
@DanielSilva-wg3fe,E a prova clara  de que Israel não está poupando civis .eles atiram primeiro em pessoas desarmadas e pergunta depois.,0,0,CNN Brasil,Brasil
@DanielSilva-wg3fe,Matam indiscriminadamente pessoas desarmadas... E uma ideologia 100% nazista.,0,0,CNN Brasil,Brasil
@magnoliamoura2049,"Israel fala a verdade mesmo em situações difíceis, ao contrário do grupo terrorista. Em quais notícias vc acredita? De qual fonte?",7,5,CNN Brasil,Brasil
@user-vi9qs1jk6b,"Apenas três, né!!E o resto? Será que morreram de causas naturais?!",4,0,CNN Brasil,Brasil
@pavinivfx,Será que vocês não estão dando essa notícia porque ontem prenderam vários integrantes do Hamas?,1,1,CNN Brasil,Brasil
@joaobatistadossantos5228,Talvez essa história nesta esteja contada exatamente como aconteceu!,0,1,CNN Brasil,Brasil
@julionazar7266,"Brasileiros enviam soldados na segunda guerra, que de uma forma ou de outra ajuda a salvar judeus no holocausto....e para devolver a gentileza, eles proibem alguns brasileiros decsairem de la....obrigado israel!",2,0,CNN Brasil,Brasil
@F.125..,"Fake. Quem acredita na CNN, globo, Estadão etc...?",0,0,CNN Brasil,Brasil
@PauloDeLacerda,Quem irá pagar pelas vidas ceifadas em guerra estúpida dos terroristas contra o povo judeu?,0,0,CNN Brasil,Brasil
@alzirarodriguesdocarmo9040,Não acredito pura maldade,29,22,CNN Brasil,Brasil
@georgeoliveira2590,"Quando uma criança morre amarrada nos trilhos atropelada pelo trem, a culpa é de quem prendeu a criança e não do maquinista. 
Se só um lado é cobrado pela  vida das crianças sequestradas, fica fácil saber quem manterá a paz quando vencer.
Liberdade para os palestinos e pela construção do canal Gaza-Éilat.",1,3,CNN Brasil,Brasil
@katiacilene708,"Muito triste! 
Imagino a tensão e o medo de ambas as partes ( exército e reféns) O ser humano não é perfeito. Que tudo seja apurado. Deus conforte as famílias.",31,6,CNN Brasil,Brasil
@ulissesbueno,"kkkkkkkkkkkkk, ""exército e reféns"", só quem não tem tensão são os civis sabendo que os soldados inimigos estão atirando/matando qualquer coisa que respire.",0,0,CNN Brasil,Brasil
@vitorrodrigues5735,"n tem deus,  só tem no papel da biblia que eles mesmo inventou kkkkk não tem esse personagem  ou n sabia ? Agora ta sabendo procura canal Jason Ferrer e aprenda.",0,0,CNN Brasil,Brasil
@nilsondiasdeoliveiranenem4145,E a CNN passando pano para bandido.,0,0,CNN Brasil,Brasil
@nilsondiasdeoliveiranenem4145,"Hora se vc corre de um cativeiro em meio a guerra vc está sucetivel de ser morto, não está escrito na cara de ninguém que eu sou refém são Burros.",0,0,CNN Brasil,Brasil
@PETER_MORAES_CAMARADA,"""Por engano"" após matar 7.000 crianças Palestinas ?
""Por engano"" após explodirem campos de refugiados, que já eram de conhecimento formado, pelas próprias autoridades de Israel ?
""Por engano"" após explodirem hospitais ?
Esse pais comete genocídio por pura ganancia, para conseguir os recursos naturais de GAZA !!!!",0,0,CNN Brasil,Brasil
@lucisilva8960,"Muito coerente seu comentário, penso assim tb.
Só quem está lá sabe oq está passando ",4,0,CNN Brasil,Brasil
@isaacalves4244,"De fato, agora considere que a 1.5km tivessem pessoas implorando pra ele frear, e ele não freasse nem nada, essa é a situação @georgeoliveira2590 ",0,0,CNN Brasil,Brasil
@georgeoliveira2590, @isaacalves4244  A massa do trem é muito grande e leva uns 500 metros para o trem parar. O maquinista aciona os freios e não há mais nada que ele possa fazer.,0,0,CNN Brasil,Brasil
@isaacalves4244,"Se o maquinista vê, e pessoas do lado de fora gritam pra parar e ele não para, ele estaria ileso de culpa?...",0,0,CNN Brasil,Brasil
@mariolopes8887,"Com certeza foi engano. Mas o que vocês estão ignorando é o fato deles terem atirado em pessoas desarmadas. Não há nenhuma justificativa para isso. Mesmo não sendo pedestres israelenses, não poderiam ser alvos caso estivessem desarmados. Caso seja confirmado, isso sugere genocídio. Os dois povos parecem estar cometendo genocídio um contra o outro. Os objetivos do Hamas são claros e o de Israel, mais claros ainda, basta olhar o mapa e comparar com o de algumas décadas atrás. Isso aí é um balaio de gatos.",0,0,CNN Brasil,Brasil
@Z06660,"Engano? Eles estavam com bandeira branca, não importa quem seja, estavam se rendendo, isso é crime de guerra.",4,0,CNN Brasil,Brasil
@quandovcestivernoyoutube," @Kurtzzy  os reféns  estavam com bandeiras brancas e falavam hebraico, a AFP mostrou esse detalhe.",4,0,CNN Brasil,Brasil
@user-zw9ud8rz8o,Soldados israilensses não matar o seus  foi engano  com certeza em meio tanta tenção,1,0,CNN Brasil,Brasil
@alzirarodriguesdocarmo9040, @Kurtzzy  e pode ser né e complicado,0,0,CNN Brasil,Brasil
@Kurtzzy," @alzirarodriguesdocarmo9040  mas foi engano ue acontece e uma guerra, se nao fosse engano era so eles mentir ue ja que eles sao tao malmal assim era so negar nao acha ?",1,0,CNN Brasil,Brasil
@RumoRendaPassiva, @alzirarodriguesdocarmo9040 tragedia se defendes o Hamas tu é bandido como Hamas,0,0,CNN Brasil,Brasil
@alzirarodriguesdocarmo9040,Maldade de israel matar os reféns assacino,13,0,CNN Brasil,Brasil
@gogetaedits19,"Maldade do Hamas né, pelos reféns",4,0,CNN Brasil,Brasil
